customer_id,last_purchase,first_purchase,frequency,monetary,total_revenue,total_items,recency,customer_tenure_days,velocity_decay_ratio,category_hhi,spend_cv,country_count,primary_country,avg_items_per_order,return_rate,cancellation_rate
12485,2010-06-28 15:22:00,2010-06-28 15:22:00,1,20.826470588235296,708.1,414,529,0,1.0,0.27681660899653976,0.7252592812885618,1,Sweden,414.0,0.0,0.0
12486,2010-10-04 12:14:00,2010-10-04 12:14:00,1,19.11,917.28,520,432,0,1.0,0.2621527777777778,0.396090168006612,1,Sweden,520.0,0.0,0.0
12487,2009-12-09 11:36:00,2009-12-09 11:36:00,1,142.64999999999998,285.29999999999995,174,731,0,1.0,1.0,0.655802503687208,1,Sweden,174.0,9.574683006182372e-07,1.8646975460580295e-05
12488,2011-11-30 08:50:00,2011-09-25 10:34:00,3,23.049259259259262,1244.66,526,10,65,0.7757201646090536,0.2709190672153635,0.713872992675315,1,France,175.33333333333334,0.0,0.0
12489,2011-01-07 13:13:00,2011-01-07 13:13:00,1,21.35214285714286,298.93,103,336,0,1.0,0.3877551020408163,0.37934364908637097,1,France,103.0,0.0,0.0
12490,2011-12-04 16:07:00,2009-12-01 12:52:00,20,19.874467120181404,8764.64,5849,5,733,0.7945544554455445,0.2961368976918054,0.7079712963922067,1,France,292.45,9.574683006182372e-07,1.8646975460580295e-05
12491,2011-11-01 12:18:00,2011-11-01 12:18:00,1,16.976000000000003,424.40000000000003,258,39,0,1.0,0.2992,0.5165901367746746,1,France,258.0,0.0,0.0
12492,2011-10-07 15:15:00,2010-11-01 14:58:00,3,15.569487179487181,607.21,438,63,340,1.0,0.28336620644312943,0.43796740975906234,1,Germany,146.0,0.0,0.0
12493,2011-06-27 10:17:00,2011-05-26 14:53:00,2,18.987000000000002,379.74,204,166,31,1.0,0.315,0.24818794348684056,1,France,102.0,9.574683006182372e-07,1.8646975460580295e-05
12494,2011-11-24 09:34:00,2010-05-12 13:52:00,9,15.714411764705883,1602.8700000000001,973,16,560,0.46672924488944517,0.23298731257208766,0.38299577150343417,1,France,108.11111111111111,1.053215130680061e-05,0.00014917580368464236
12495,2010-03-09 10:53:00,2010-03-09 10:53:00,1,17.3375,277.4,128,641,0,1.0,0.3203125,0.2132659930690268,1,Sweden,128.0,1.9149366012364744e-06,1.8646975460580295e-05
12496,2010-03-29 14:06:00,2010-03-29 13:57:00,2,4.160769230769231,54.09,33,620,0,1.0,0.3254437869822485,0.7312231864653108,1,Spain,16.5,0.0,0.0
12497,2011-09-19 12:29:00,2010-03-05 09:39:00,3,109.02727272727273,5996.5,5671,82,563,1.3032786885245904,0.43008264462809914,0.7353210304777625,1,Germany,1890.3333333333333,9.574683006182372e-07,1.8646975460580295e-05
12498,2011-11-18 12:53:00,2011-10-13 09:30:00,3,16.652380952380955,349.70000000000005,156,21,36,1.0,0.35147392290249435,0.35740777569031296,1,Germany,52.0,0.0,0.0
12499,2010-05-28 15:12:00,2010-05-28 15:12:00,1,13.758461538461539,357.72,300,560,0,1.0,0.3076923076923077,0.432762575867304,1,Germany,300.0,0.0,0.0
12500,2011-11-16 16:20:00,2010-02-04 15:05:00,18,42.76315384615385,5559.21,3355,23,650,9.064713064713064,0.2560946745562131,1.7115250055216829,1,Germany,186.38888888888889,9.574683006182373e-06,0.00011188185276348176
12501,2011-01-07 12:28:00,2011-01-07 12:28:00,1,13.685067567567568,2025.39,1775,337,0,1.0,0.3099890430971512,0.3405744715580344,1,Germany,1775.0,1.053215130680061e-05,1.8646975460580295e-05
12502,2011-09-05 11:52:00,2011-02-03 10:41:00,5,21.097676056338027,2995.87,794,96,214,1.3217768147345612,0.28674866097996426,0.882092488217532,1,Spain,158.8,0.0,0.0
12503,2010-05-04 13:59:00,2010-05-04 13:59:00,1,896.0,896.0,560,584,0,1.0,1.0,0.0,1,Spain,560.0,9.574683006182372e-07,1.8646975460580295e-05
12504,2011-11-21 16:02:00,2010-04-22 10:24:00,4,40.53235294117647,689.05,453,18,578,2.223463687150838,0.328719723183391,0.9103803037044721,1,Germany,113.25,5.744809803709424e-06,3.729395092116059e-05
12505,2010-10-27 09:18:00,2010-10-27 09:18:00,1,19.200000000000003,787.2,318,409,0,1.0,0.6644854253420582,0.39688004084178435,1,Italy,318.0,4.787341503091187e-06,3.729395092116059e-05
12506,2011-04-21 08:54:00,2011-04-21 08:54:00,1,3.1956521739130435,73.5,23,233,0,1.0,0.5841209829867673,0.6529454842295076,1,France,23.0,0.0,0.0
12507,2011-07-28 17:09:00,2010-05-04 09:23:00,4,32.78391304347826,1508.06,1244,134,450,1.0,0.31947069943289225,1.152768948234608,1,Spain,311.0,9.574683006182372e-07,1.8646975460580295e-05
12508,2011-11-13 15:37:00,2011-11-10 16:27:00,2,5.772028985507246,398.27,272,26,2,1.0,0.2787229573618987,0.7703258905717739,1,France,136.0,0.0,0.0
12509,2011-02-28 14:45:00,2011-02-28 14:45:00,1,26.416666666666668,158.5,54,284,0,1.0,0.3888888888888889,0.7732426839137723,1,France,54.0,0.0,0.0
12510,2011-07-20 10:15:00,2009-12-04 13:47:00,7,22.18270072992701,3039.03,2021,143,592,1.153846153846154,0.16926847461239286,0.9987028768592194,1,Spain,288.7142857142857,8.617214705564136e-06,0.00013052882822406207
12511,2010-10-07 10:39:00,2010-10-07 10:39:00,1,16.231684210526314,3084.02,1753,429,0,1.0,0.23861495844875344,0.47376217928394987,1,Greece,1753.0,3.829873202472949e-06,1.8646975460580295e-05
12512,2011-10-04 14:55:00,2011-10-04 14:53:00,2,4.059705882352941,138.03,99,66,0,1.0,0.17993079584775093,0.7073499929292918,1,Israel,49.5,0.0,0.0
12513,2011-08-19 10:51:00,2011-08-19 10:51:00,1,16.420294117647057,558.29,459,113,0,1.0,0.36159169550173015,0.4763835146881019,1,France,459.0,9.574683006182372e-07,1.8646975460580295e-05
12514,2011-03-17 16:38:00,2010-03-08 12:18:00,2,19.02095238095238,1597.76,840,267,374,0.0,0.2672902494331066,0.6975801575297436,1,Italy,420.0,0.0,0.0
12515,2010-12-21 15:43:00,2010-12-21 15:43:00,1,18.58,278.7,128,353,0,1.0,0.44000000000000006,0.26224687846603517,1,Italy,128.0,0.0,0.0
12516,2011-09-23 09:13:00,2010-04-19 14:14:00,4,32.69457142857143,2288.62,1932,78,521,2.0353741496598636,0.22612244897959183,0.7603772079161419,1,Germany,483.0,0.0,0.0
12517,2011-11-11 13:57:00,2011-06-02 15:13:00,4,8.266334519572954,2322.84,1361,28,161,1.5396825396825395,0.2600650954268563,0.7313394058600712,1,Germany,340.25,1.9149366012364744e-06,1.8646975460580295e-05
12518,2011-12-09 10:13:00,2011-08-21 13:18:00,5,15.46966386554622,1840.89,1306,1,109,1.1176470588235294,0.3987712732151685,0.4543635291386143,1,Germany,261.2,0.0,0.0
12519,2011-10-07 09:26:00,2010-08-20 08:21:00,2,16.751052631578947,636.54,390,64,413,1.0,0.2631578947368421,0.35084878251809415,1,Germany,195.0,1.9149366012364744e-06,1.8646975460580295e-05
12520,2011-09-21 15:23:00,2011-03-11 11:35:00,5,15.96095238095238,2346.2599999999998,1423,79,194,13.846153846153847,0.3060298949511778,0.523105439298683,1,Germany,284.6,2.872404901854712e-06,1.8646975460580295e-05
12521,2011-07-20 10:51:00,2011-07-20 10:51:00,1,14.748108108108108,545.68,306,143,0,1.0,0.3411249086924762,0.4295057482294888,1,Germany,306.0,0.0,0.0
12522,2011-10-31 15:30:00,2011-10-19 14:41:00,2,15.672,156.72,192,39,12,1.0,0.32000000000000006,0.2959611924926885,1,Germany,96.0,0.0,0.0
12523,2011-11-20 12:55:00,2009-12-07 13:46:00,23,16.86255230125523,4030.15,2256,19,712,1.400684931506849,0.31552318761926434,0.36694449392841366,1,France,98.08695652173913,1.436202450927356e-05,0.00013052882822406207
12524,2011-11-30 15:31:00,2010-02-08 14:41:00,17,43.72370535714286,9794.11,7104,9,660,0.7373571428571428,0.30520567602040816,1.1939248746082414,1,Germany,417.88235294117646,1.9149366012364744e-06,1.8646975460580295e-05
12525,2010-07-29 16:08:00,2010-03-02 14:01:00,3,14.978474576271188,883.73,504,498,149,1.0,0.30364837690318874,0.30101014453588193,1,France,168.0,1.6276961110510034e-05,9.323487730290146e-05
12526,2011-12-09 12:09:00,2011-09-06 14:19:00,3,17.245,1172.66,624,1,93,1.2860294117647058,0.3019031141868512,0.27432309217031314,1,Germany,208.0,0.0,0.0
12527,2011-09-19 11:55:00,2010-06-28 15:37:00,5,23.14548387096774,717.51,525,82,447,1.202970297029703,0.21331945889698234,0.8138452251689419,1,Germany,105.0,0.0,0.0
12528,2011-11-30 14:40:00,2011-01-31 09:05:00,6,19.133488372093023,1645.48,740,9,303,0.8329290911684977,0.18144943212547324,0.5085387920354951,1,Germany,123.33333333333333,2.872404901854712e-06,3.729395092116059e-05
12529,2010-06-29 13:10:00,2010-06-29 13:10:00,1,15.07047619047619,316.48,192,528,0,1.0,0.39229024943310653,0.26443453050210436,1,France,192.0,1.9149366012364744e-06,1.8646975460580295e-05
12530,2011-10-11 12:34:00,2010-03-07 14:37:00,9,22.69302013422819,3381.26,2692,60,582,1.5733333333333335,0.21733255258772127,0.8788069281768754,1,Germany,299.1111111111111,3.829873202472949e-06,5.594092638174088e-05
12531,2011-11-25 11:12:00,2010-01-22 14:17:00,2,14.057142857142857,1771.2,1110,15,671,1.0,0.328042328042328,0.4545657549937754,1,Germany,555.0,5.744809803709424e-06,1.8646975460580295e-05
12532,2011-11-09 13:47:00,2011-11-09 13:47:00,1,20.922000000000004,313.83000000000004,151,30,0,1.0,0.38666666666666666,0.4335676997297129,1,France,151.0,0.0,0.0
12533,2010-03-22 10:56:00,2009-12-01 11:50:00,2,17.48414285714286,1223.89,696,628,110,1.0,0.2640816326530612,0.4552459348379641,1,Germany,348.0,1.7234429411128273e-05,7.458790184232118e-05
12534,2011-08-01 10:26:00,2011-08-01 10:26:00,1,15.82548387096774,981.18,645,131,0,1.0,0.21227887617065555,0.3872876350677236,1,Germany,645.0,0.0,0.0
12535,2011-09-09 08:48:00,2011-06-06 12:47:00,2,21.069117647058825,716.35,219,92,94,1.0,0.27335640138408307,0.4235626249229555,1,France,109.5,0.0,0.0
12536,2011-10-11 14:52:00,2011-10-11 14:52:00,1,16.523976833976835,4279.71,2801,59,0,1.0,0.2572263383074193,0.45946437308878996,1,France,2801.0,1.1489619607418847e-05,3.729395092116059e-05
12537,2010-10-27 08:36:00,2010-10-27 08:36:00,1,14.593809523809526,612.94,446,409,0,1.0,0.45351473922902497,0.34622325410315313,1,Sweden,446.0,0.0,0.0
12538,2011-11-10 17:16:00,2010-11-26 13:02:00,2,18.836764705882356,640.45,336,29,349,0.0,0.2508650519031142,0.5168703370503962,1,Spain,168.0,0.0,0.0
12539,2011-11-17 13:30:00,2009-12-23 13:00:00,7,22.240059642147116,11186.75,4534,22,694,0.8136482939632547,0.2603820417455506,0.8119254319504389,1,Spain,647.7142857142857,9.574683006182372e-07,1.8646975460580295e-05
12540,2011-11-20 11:31:00,2009-12-07 16:56:00,32,26.04937753721245,19250.49,10911,20,712,0.5032397408207343,0.2740802862369327,0.8914256622086343,1,Spain,340.96875,3.829873202472949e-06,5.594092638174088e-05
12541,2011-11-10 10:40:00,2011-03-04 09:32:00,3,17.166938775510204,841.18,675,30,251,1.3364485981308412,0.3860891295293628,0.4879419205536039,1,Spain,225.0,0.0,0.0
12542,2010-08-12 19:12:00,2010-03-09 16:26:00,2,12.355897435897436,481.88,522,484,156,1.0,0.22287968441814598,0.44262311694547357,1,Spain,261.0,5.744809803709424e-06,3.729395092116059e-05
12543,2010-09-17 15:51:00,2010-09-17 15:51:00,1,20.00595238095238,840.25,683,448,0,1.0,0.37868480725623577,0.5953621735475033,1,Spain,683.0,0.0,0.0
12544,2011-11-03 16:15:00,2011-11-03 16:15:00,1,17.594444444444445,316.7,134,36,0,1.0,0.3271604938271605,0.31130323969916346,1,Spain,134.0,9.574683006182372e-07,1.8646975460580295e-05
12545,2011-09-25 13:39:00,2011-03-25 12:04:00,2,17.341458333333332,832.39,517,75,184,1.0,0.26041666666666663,0.3534184191724991,1,Spain,258.5,0.0,0.0
12546,2011-10-24 12:09:00,2011-09-23 09:44:00,2,15.246268656716419,1021.5,628,47,31,1.0,0.4159055468924036,0.2766744873780865,1,Spain,314.0,9.574683006182372e-07,1.8646975460580295e-05
12547,2011-05-26 12:38:00,2010-07-27 13:55:00,3,16.64333333333333,299.58,306,198,302,1.0,0.5246913580246914,0.4318506486906598,1,Spain,102.0,0.0,0.0
12548,2011-06-26 15:35:00,2011-06-26 15:35:00,1,16.799999999999997,67.19999999999999,48,166,0,1.0,0.5,0.0714285714285714,1,Spain,48.0,0.0,0.0
12549,2010-05-13 12:05:00,2010-01-11 12:29:00,5,32.722500000000004,1570.68,1365,576,121,6.708333333333333,0.3741319444444445,1.3653997054580933,1,USA,273.0,0.0,0.0
12550,2011-09-21 14:35:00,2011-09-21 14:35:00,1,14.729107142857144,824.83,564,79,0,1.0,0.2378826530612245,0.4202500887555856,1,Spain,564.0,0.0,0.0
12551,2010-12-17 11:23:00,2010-12-17 11:23:00,1,16.8,168.0,100,358,0,1.0,0.30000000000000004,0.19041417641285838,1,Spain,100.0,0.0,0.0
12552,2011-10-31 12:11:00,2011-10-31 12:11:00,1,16.72736842105263,317.82,85,40,0,1.0,0.26315789473684204,0.34414726513749755,1,Italy,85.0,0.0,0.0
12553,2011-12-01 16:38:00,2010-10-12 13:35:00,12,18.08259911894273,4104.75,2297,8,415,1.5403726708074532,0.25296435017174795,0.5119632952571105,1,France,191.41666666666666,5.744809803709424e-06,9.323487730290146e-05
12554,2010-09-17 12:29:00,2010-09-17 12:29:00,1,15.38,384.5,237,449,0,1.0,0.2768,0.36260263648599983,1,Spain,237.0,0.0,0.0
12556,2011-10-20 13:06:00,2011-07-11 13:35:00,2,4.989338842975207,603.71,358,50,100,1.0,0.22846800081961613,0.7718112786971174,1,Spain,179.0,0.0,0.0
12557,2011-11-23 16:59:00,2009-12-17 10:39:00,8,322.69206896551725,18716.14,6782,16,706,0.9737931034482759,0.267538644470868,1.1997518085691359,1,Spain,847.75,0.0,0.0
12558,2011-12-02 10:41:00,2011-12-02 10:41:00,1,24.54181818181818,269.96,196,8,0,1.0,0.2231404958677686,0.8969621658900166,1,USA,196.0,1.053215130680061e-05,1.8646975460580295e-05
12559,2011-02-02 09:49:00,2011-01-24 10:12:00,2,26.285500000000003,525.71,281,311,8,1.0,0.665,0.9542704252885452,1,Germany,140.5,9.574683006182372e-07,1.8646975460580295e-05
12560,2011-12-04 13:54:00,2011-07-19 15:55:00,2,18.621456310679612,1918.01,1098,5,137,1.0,0.40088604015458573,0.5928673664448746,1,Germany,549.0,5.744809803709424e-06,1.8646975460580295e-05
12561,2011-02-10 11:39:00,2011-02-10 11:39:00,1,14.928125,238.85,177,303,0,1.0,0.3984375,0.31370435718543427,1,Germany,177.0,0.0,0.0
12562,2011-12-01 17:20:00,2010-09-30 13:13:00,9,22.35818181818182,4426.92,2297,8,427,0.37725792123186264,0.3182328333843486,0.9028487551627767,1,France,255.22222222222223,0.0,0.0
12563,2010-10-27 09:52:00,2010-10-27 09:52:00,1,18.436666666666667,221.24,112,409,0,1.0,0.2638888888888889,0.7298516536357809,1,Italy,112.0,0.0,0.0
12564,2011-03-23 14:55:00,2011-03-23 14:55:00,1,20.145,402.9,130,261,0,1.0,0.33,0.20064434668772815,1,France,130.0,0.0,0.0
12565,2011-02-24 10:34:00,2011-02-24 10:34:00,1,16.21333333333333,145.92,80,289,0,1.0,0.8024691358024691,0.30750985124054314,1,Saudi Arabia,80.0,9.574683006182372e-07,1.8646975460580295e-05
12566,2011-09-14 14:30:00,2011-09-14 14:30:00,1,16.53611111111111,297.65,262,86,0,1.0,0.37654320987654327,0.3005752872447252,1,Germany,262.0,9.574683006182372e-07,1.8646975460580295e-05
12567,2011-11-17 11:02:00,2010-02-11 10:30:00,15,19.980544871794873,12467.86,6017,23,644,0.7968727364913806,0.27022723537146615,0.7068951708372678,1,France,401.1333333333333,1.8191897711746508e-05,3.729395092116059e-05
12568,2010-03-05 09:15:00,2010-03-05 09:15:00,1,13.0,52.0,47,645,0,1.0,0.25,0.4259344061509886,1,Germany,47.0,0.0,0.0
12569,2011-12-07 16:24:00,2011-04-01 13:47:00,32,20.080828025477707,3152.69,1747,2,250,0.31666666666666665,0.2828106616901294,0.534594417170667,1,Germany,54.59375,2.872404901854712e-06,5.594092638174088e-05
12571,2011-10-31 10:19:00,2011-08-10 12:35:00,2,15.28264705882353,519.61,523,40,81,0.0,0.36678200692041524,0.40388995435694697,1,France,261.5,0.0,0.0
12572,2011-12-01 09:20:00,2011-10-19 08:20:00,2,15.731379310344828,912.42,446,9,43,1.0,0.3864447086801426,0.6103488188828882,1,Germany,223.0,1.9149366012364744e-06,1.8646975460580295e-05
12573,2011-04-26 15:52:00,2010-08-31 17:25:00,5,6.028655462184874,717.41,479,227,237,1.9012345679012348,0.25316008756443764,1.3991708141518981,1,France,95.8,0.0,0.0
12574,2011-01-28 09:20:00,2011-01-28 09:20:00,1,18.245,182.45000000000002,59,316,0,1.0,0.6600000000000001,0.1866408030619173,1,France,59.0,0.0,0.0
12575,2010-09-08 13:09:00,2010-07-01 09:15:00,2,15.800555555555555,568.8199999999999,312,457,69,1.0,0.38117283950617287,0.3062628929616685,1,France,156.0,0.0,0.0
12576,2011-11-04 10:11:00,2010-07-01 13:46:00,8,14.629219858156027,2062.72,1492,36,490,1.223744292237443,0.2234797042402294,0.3191879861821501,1,Poland,186.5,4.787341503091187e-06,5.594092638174088e-05
12577,2011-11-04 13:24:00,2009-12-03 19:31:00,8,5.4810631229235875,1649.8,1196,35,700,0.9745762711864406,0.2639374841337291,1.159008777719479,1,France,149.5,9.574683006182372e-07,1.8646975460580295e-05
12578,2011-11-18 13:30:00,2010-09-22 11:19:00,4,23.966964285714287,4026.4500000000003,2358,21,422,2.7172619047619047,0.39491213151927435,0.8011991748850933,1,Italy,589.5,8.617214705564136e-06,5.594092638174088e-05
12579,2011-09-22 17:15:00,2011-09-22 17:15:00,1,13.800714285714287,386.42,282,78,0,1.0,0.2270408163265306,0.304882178842358,1,France,282.0,1.9149366012364744e-06,3.729395092116059e-05
12580,2011-04-07 10:24:00,2010-05-12 11:45:00,2,17.194642857142856,962.9,564,247,329,1.0,0.2576530612244898,0.27703918966288654,1,Germany,282.0,0.0,0.0
12581,2011-10-31 08:56:00,2011-10-31 08:56:00,1,12.836428571428572,179.71,160,40,0,1.0,0.31632653061224497,0.2855732623345242,1,Germany,160.0,0.0,0.0
12582,2011-04-15 08:45:00,2010-05-11 09:55:00,4,18.023762376237624,1820.4,981,239,338,1.0,0.3239878443289874,0.8447589029969278,1,Finland,245.25,0.0,0.0
12583,2011-12-07 08:07:00,2009-12-06 11:57:00,27,30.35488584474886,13295.44,8920,3,730,1.0235533885406185,0.35443381080461206,0.7188247753421682,1,France,330.3703703703704,4.787341503091187e-06,7.458790184232118e-05
12584,2011-12-06 09:35:00,2011-03-04 15:15:00,9,23.727894736842106,2254.15,413,4,276,0.38071065989847713,0.4120775623268699,0.6399647753181448,1,Italy,45.888888888888886,2.872404901854712e-05,0.00016782277914522266
12585,2011-04-19 13:39:00,2010-12-23 12:58:00,2,21.459999999999997,1824.1,1267,234,117,1.0,0.38574394463667827,0.8451535176011613,1,Germany,633.5,9.574683006182373e-06,3.729395092116059e-05
12586,2011-11-22 16:24:00,2009-12-16 13:15:00,4,21.943297872340427,2062.67,687,17,706,1.2615363360044212,0.3082842915346311,0.753840502393511,1,Italy,171.75,1.9149366012364744e-06,1.8646975460580295e-05
12587,2011-12-02 12:47:00,2011-12-02 12:47:00,1,34.666666666666664,104.0,50,8,0,1.0,0.3333333333333333,0.3464101615137755,1,Finland,50.0,0.0,0.0
12588,2011-10-31 15:01:00,2010-04-21 12:22:00,3,17.113809523809522,718.78,432,39,558,1.7316017316017316,0.3628117913832199,0.3344382472471126,1,Finland,144.0,1.9149366012364744e-06,1.8646975460580295e-05
12589,2011-11-11 10:19:00,2010-01-19 12:26:00,6,19.0457225433526,3294.91,1741,29,660,1.4681647940074907,0.24668381837014264,0.5592759673931924,1,France,290.1666666666667,3.063898561978359e-05,5.594092638174088e-05
12590,2011-05-12 14:46:00,2011-05-12 14:46:00,1,139.4217910447761,9341.26,4282,211,0,1.0,0.31521496992648695,0.5813732722677621,1,Germany,4282.0,3.829873202472949e-06,5.594092638174088e-05
12591,2011-01-26 14:35:00,2010-10-27 10:42:00,3,17.09318181818182,1128.15,669,317,91,1.0,0.41368227731864105,0.5363510113145801,1,Italy,223.0,0.0,0.0
12592,2011-09-08 15:04:00,2010-07-08 14:06:00,4,22.679473684210524,1723.6399999999999,1866,92,427,1.0,0.4016620498614959,1.3639253572740695,1,Germany,466.5,2.872404901854712e-06,5.594092638174088e-05
12593,2011-08-23 12:43:00,2011-05-05 09:29:00,3,19.104999999999997,382.09999999999997,204,109,110,1.0,0.41500000000000004,0.3233537895464229,1,France,68.0,0.0,0.0
12594,2011-11-02 12:20:00,2010-03-03 13:51:00,14,25.33735751295337,4890.110000000001,2761,38,608,0.7249283667621776,0.36148621439501727,0.5990353649295498,1,Italy,197.21428571428572,2.872404901854712e-06,3.729395092116059e-05
12595,2010-07-23 09:10:00,2010-07-23 09:10:00,1,15.612222222222222,281.02,270,505,0,1.0,0.5061728395061729,0.4197726095911946,1,Germany,270.0,0.0,0.0
12596,2011-10-19 13:02:00,2011-04-11 13:22:00,2,18.0108,450.27,468,51,190,1.0,0.4048,0.6321963726003024,1,Spain,234.0,0.0,0.0
12597,2011-11-20 13:33:00,2011-03-16 14:00:00,4,15.817920792079207,3195.22,2214,19,248,0.09159506258995943,0.2758553083031075,0.3766887682927898,1,Spain,553.5,7.659746404945898e-06,1.8646975460580295e-05
12598,2011-11-30 12:18:00,2010-03-01 09:58:00,10,21.065778894472363,4192.09,2887,10,639,0.49176470588235294,0.2745637736420797,0.6046438841430067,1,France,288.7,4.787341503091187e-06,7.458790184232118e-05
12599,2011-11-10 13:34:00,2010-05-11 10:42:00,13,16.889333333333333,2026.72,2174,29,548,1.7730569948186528,0.32750000000000007,0.5954901533271336,1,France,167.23076923076923,0.0,0.0
12600,2011-11-11 10:29:00,2009-12-07 13:37:00,20,40.40318181818182,4444.35,1379,29,703,0.9567148760330579,0.17024793388429751,0.8756564461047128,1,Germany,68.95,7.659746404945898e-06,9.323487730290146e-05
12601,2011-06-03 10:17:00,2010-10-31 10:57:00,6,20.47357142857143,573.26,284,190,214,1.04,0.33163265306122447,0.6632288414655407,1,Germany,47.333333333333336,9.574683006182372e-07,1.8646975460580295e-05
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,1,12.76,153.12,162,59,0,1.0,0.8472222222222221,0.3716545798889543,1,France,162.0,0.0,0.0
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,1,613.1999999999999,613.1999999999999,56,22,0,1.0,1.0,0.0,1,Germany,56.0,0.0,0.0
